project_id,date,capex_$,opex_$,idc_$,category,note,base_cost_year,currency
MCI-CT-1A-8A-PROG,2027-08-01,1863,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-8A-PROG,2027-09-01,1863,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-8A-PROG,2027-10-01,1863,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-8A-PROG,2027-11-01,1863,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-8A-PROG,2027-12-01,1863,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-8A-PROG,2028-01-01,1863,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-8A-PROG,2028-02-01,1863,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-8A-PROG,2028-03-01,1863,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-8A-PROG,2028-04-01,1863,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-8A-PROG,2028-05-01,1863,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-8A-PROG,2028-06-01,1863,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-8A-PROG,2028-07-01,1863,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-8A-PROG,2028-08-01,1863,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-8A-PROG,2028-09-01,1863,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-8A-PROG,2028-10-01,1863,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-8A-PROG,2028-11-01,1863,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-8A-PROG,2028-12-01,1863,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-8A-PROG,2029-01-01,1863,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-8A-PROG,2029-02-01,1863,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-8A-PROG,2029-03-01,1863,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-8A-PROG,2029-04-01,1863,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-8A-PROG,2029-05-01,1863,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-8A-PROG,2029-06-01,1863,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-8A-PROG,2029-07-01,1863,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-8A-PROG,2029-08-01,1863,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-8A-PROG,2029-09-01,1863,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-8A-PROG,2029-10-01,1863,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-8A-PROG,2029-11-01,1863,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-8A-PROG,2029-12-01,1863,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-8A-PROG,2030-01-01,1863,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-8A-PROG,2030-02-01,1863,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-8A-PROG,2030-03-01,1863,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-8A-PROG,2030-04-01,1863,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-8A-PROG,2030-05-01,1863,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-8A-PROG,2030-06-01,1863,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-8A-PROG,2030-07-01,1863,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-8A-PROG,2030-08-01,1863,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-8A-PROG,2030-09-01,1863,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-8A-PROG,2030-10-01,1863,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-8A-PROG,2030-11-01,1863,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-8A-PROG,2030-12-01,1863,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-UP,2025-11-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-1A-UP,2025-12-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-1A-UP,2026-01-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-1A-UP,2026-02-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-1A-UP,2026-03-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-1A-UP,2026-04-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-1A-UP,2025-11-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-1A-UP,2025-12-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-1A-UP,2026-01-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-1A-UP,2026-02-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-1A-UP,2026-03-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-1A-UP,2026-04-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-1A-UP,2025-11-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-1A-UP,2025-12-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-1A-UP,2026-01-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-1A-UP,2026-02-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-1A-UP,2026-03-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-1A-UP,2026-04-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-1A-UP,2025-11-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-UP,2025-12-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-UP,2026-01-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-UP,2026-02-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-UP,2026-03-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-1A-UP,2026-04-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-2A-UP,2025-11-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-2A-UP,2025-12-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-2A-UP,2026-01-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-2A-UP,2026-02-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-2A-UP,2026-03-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-2A-UP,2026-04-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-2A-UP,2025-11-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-2A-UP,2025-12-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-2A-UP,2026-01-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-2A-UP,2026-02-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-2A-UP,2026-03-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-2A-UP,2026-04-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-2A-UP,2025-11-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-2A-UP,2025-12-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-2A-UP,2026-01-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-2A-UP,2026-02-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-2A-UP,2026-03-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-2A-UP,2026-04-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-2A-UP,2025-11-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-2A-UP,2025-12-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-2A-UP,2026-01-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-2A-UP,2026-02-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-2A-UP,2026-03-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-2A-UP,2026-04-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-3A-UP,2025-11-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-3A-UP,2025-12-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-3A-UP,2026-01-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-3A-UP,2026-02-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-3A-UP,2026-03-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-3A-UP,2026-04-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-3A-UP,2025-11-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-3A-UP,2025-12-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-3A-UP,2026-01-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-3A-UP,2026-02-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-3A-UP,2026-03-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-3A-UP,2026-04-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-3A-UP,2025-11-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-3A-UP,2025-12-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-3A-UP,2026-01-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-3A-UP,2026-02-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-3A-UP,2026-03-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-3A-UP,2026-04-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-3A-UP,2025-11-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-3A-UP,2025-12-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-3A-UP,2026-01-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-3A-UP,2026-02-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-3A-UP,2026-03-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-3A-UP,2026-04-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-4A-UP,2025-11-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-4A-UP,2025-12-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-4A-UP,2026-01-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-4A-UP,2026-02-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-4A-UP,2026-03-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-4A-UP,2026-04-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-4A-UP,2025-11-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-4A-UP,2025-12-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-4A-UP,2026-01-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-4A-UP,2026-02-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-4A-UP,2026-03-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-4A-UP,2026-04-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-4A-UP,2025-11-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-4A-UP,2025-12-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-4A-UP,2026-01-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-4A-UP,2026-02-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-4A-UP,2026-03-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-4A-UP,2026-04-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-4A-UP,2025-11-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-4A-UP,2025-12-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-4A-UP,2026-01-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-4A-UP,2026-02-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-4A-UP,2026-03-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-4A-UP,2026-04-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-5A-UP,2025-11-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-5A-UP,2025-12-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-5A-UP,2026-01-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-5A-UP,2026-02-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-5A-UP,2026-03-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-5A-UP,2026-04-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-5A-UP,2025-11-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-5A-UP,2025-12-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-5A-UP,2026-01-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-5A-UP,2026-02-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-5A-UP,2026-03-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-5A-UP,2026-04-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-5A-UP,2025-11-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-5A-UP,2025-12-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-5A-UP,2026-01-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-5A-UP,2026-02-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-5A-UP,2026-03-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-5A-UP,2026-04-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-5A-UP,2025-11-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-5A-UP,2025-12-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-5A-UP,2026-01-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-5A-UP,2026-02-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-5A-UP,2026-03-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-5A-UP,2026-04-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-6A-UP,2025-11-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-6A-UP,2025-12-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-6A-UP,2026-01-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-6A-UP,2026-02-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-6A-UP,2026-03-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-6A-UP,2026-04-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-6A-UP,2025-11-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-6A-UP,2025-12-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-6A-UP,2026-01-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-6A-UP,2026-02-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-6A-UP,2026-03-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-6A-UP,2026-04-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-6A-UP,2025-11-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-6A-UP,2025-12-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-6A-UP,2026-01-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-6A-UP,2026-02-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-6A-UP,2026-03-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-6A-UP,2026-04-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-6A-UP,2025-11-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-6A-UP,2025-12-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-6A-UP,2026-01-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-6A-UP,2026-02-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-6A-UP,2026-03-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-6A-UP,2026-04-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-7A-UP,2025-11-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-7A-UP,2025-12-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-7A-UP,2026-01-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-7A-UP,2026-02-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-7A-UP,2026-03-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-7A-UP,2026-04-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-7A-UP,2025-11-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-7A-UP,2025-12-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-7A-UP,2026-01-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-7A-UP,2026-02-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-7A-UP,2026-03-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-7A-UP,2026-04-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-7A-UP,2025-11-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-7A-UP,2025-12-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-7A-UP,2026-01-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-7A-UP,2026-02-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-7A-UP,2026-03-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-7A-UP,2026-04-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-7A-UP,2025-11-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-7A-UP,2025-12-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-7A-UP,2026-01-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-7A-UP,2026-02-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-7A-UP,2026-03-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-7A-UP,2026-04-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-8A-UP,2025-11-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-8A-UP,2025-12-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-8A-UP,2026-01-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-8A-UP,2026-02-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-8A-UP,2026-03-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-8A-UP,2026-04-01,38500,0,0,ENGINEERING,,2025,USD
MCI-CT-8A-UP,2025-11-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-8A-UP,2025-12-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-8A-UP,2026-01-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-8A-UP,2026-02-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-8A-UP,2026-03-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-8A-UP,2026-04-01,173250,0,0,PROCUREMENT,,2025,USD
MCI-CT-8A-UP,2025-11-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-8A-UP,2025-12-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-8A-UP,2026-01-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-8A-UP,2026-02-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-8A-UP,2026-03-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-8A-UP,2026-04-01,154000,0,0,CONSTRUCTION,,2025,USD
MCI-CT-8A-UP,2025-11-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-8A-UP,2025-12-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-8A-UP,2026-01-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-8A-UP,2026-02-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-8A-UP,2026-03-01,19250,0,0,COMMISSIONING,,2025,USD
MCI-CT-8A-UP,2026-04-01,19250,0,0,COMMISSIONING,,2025,USD
CT-YATES-TRANCHE,2028-01-01,1405800,0,0,ENGINEERING,,2025,USD
CT-YATES-TRANCHE,2028-02-01,1405800,0,0,ENGINEERING,,2025,USD
CT-YATES-TRANCHE,2028-03-01,1405800,0,0,ENGINEERING,,2025,USD
CT-YATES-TRANCHE,2028-04-01,1405800,0,0,ENGINEERING,,2025,USD
CT-YATES-TRANCHE,2028-05-01,1405800,0,0,ENGINEERING,,2025,USD
CT-YATES-TRANCHE,2028-06-01,1405800,0,0,ENGINEERING,,2025,USD
CT-YATES-TRANCHE,2028-07-01,4744575,0,0,PROCUREMENT,,2025,USD
CT-YATES-TRANCHE,2028-08-01,4744575,0,0,PROCUREMENT,,2025,USD
CT-YATES-TRANCHE,2028-09-01,4744575,0,0,PROCUREMENT,,2025,USD
CT-YATES-TRANCHE,2028-10-01,4744575,0,0,PROCUREMENT,,2025,USD
CT-YATES-TRANCHE,2028-11-01,4744575,0,0,PROCUREMENT,,2025,USD
CT-YATES-TRANCHE,2028-12-01,4744575,0,0,PROCUREMENT,,2025,USD
CT-YATES-TRANCHE,2029-01-01,4744575,0,0,PROCUREMENT,,2025,USD
CT-YATES-TRANCHE,2029-02-01,4744575,0,0,PROCUREMENT,,2025,USD
CT-YATES-TRANCHE,2029-03-01,2249280,0,0,CONSTRUCTION,,2025,USD
CT-YATES-TRANCHE,2029-04-01,2249280,0,0,CONSTRUCTION,,2025,USD
CT-YATES-TRANCHE,2029-05-01,2249280,0,0,CONSTRUCTION,,2025,USD
CT-YATES-TRANCHE,2029-06-01,2249280,0,0,CONSTRUCTION,,2025,USD
CT-YATES-TRANCHE,2029-07-01,2249280,0,0,CONSTRUCTION,,2025,USD
CT-YATES-TRANCHE,2029-08-01,2249280,0,0,CONSTRUCTION,,2025,USD
CT-YATES-TRANCHE,2029-09-01,2249280,0,0,CONSTRUCTION,,2025,USD
CT-YATES-TRANCHE,2029-10-01,2249280,0,0,CONSTRUCTION,,2025,USD
CT-YATES-TRANCHE,2029-11-01,2249280,0,0,CONSTRUCTION,,2025,USD
CT-YATES-TRANCHE,2029-12-01,2249280,0,0,CONSTRUCTION,,2025,USD
CT-YATES-TRANCHE,2030-01-01,2249280,0,0,CONSTRUCTION,,2025,USD
CT-YATES-TRANCHE,2030-02-01,2249280,0,0,CONSTRUCTION,,2025,USD
CT-YATES-TRANCHE,2030-03-01,2249280,0,0,CONSTRUCTION,,2025,USD
CT-YATES-TRANCHE,2030-04-01,2249280,0,0,CONSTRUCTION,,2025,USD
CT-YATES-TRANCHE,2030-05-01,2249280,0,0,CONSTRUCTION,,2025,USD
CT-YATES-TRANCHE,2031-12-01,1054350,0,0,COMMISSIONING,,2025,USD
CT-YATES-TRANCHE,2032-01-01,1054350,0,0,COMMISSIONING,,2025,USD
CT-YATES-TRANCHE,2032-02-01,1054350,0,0,COMMISSIONING,,2025,USD
CT-YATES-TRANCHE,2032-03-01,1054350,0,0,COMMISSIONING,,2025,USD
BESS-AFB-ROBINS-MOODY,2028-01-01,374220,0,0,ENGINEERING,,2025,USD
BESS-AFB-ROBINS-MOODY,2028-02-01,374220,0,0,ENGINEERING,,2025,USD
BESS-AFB-ROBINS-MOODY,2028-03-01,374220,0,0,ENGINEERING,,2025,USD
BESS-AFB-ROBINS-MOODY,2028-04-01,841995,0,0,PROCUREMENT,,2025,USD
BESS-AFB-ROBINS-MOODY,2028-05-01,841995,0,0,PROCUREMENT,,2025,USD
BESS-AFB-ROBINS-MOODY,2028-06-01,841995,0,0,PROCUREMENT,,2025,USD
BESS-AFB-ROBINS-MOODY,2028-07-01,841995,0,0,PROCUREMENT,,2025,USD
BESS-AFB-ROBINS-MOODY,2028-08-01,841995,0,0,PROCUREMENT,,2025,USD
BESS-AFB-ROBINS-MOODY,2028-09-01,841995,0,0,PROCUREMENT,,2025,USD
BESS-AFB-ROBINS-MOODY,2028-10-01,898128,0,0,CONSTRUCTION,,2025,USD
BESS-AFB-ROBINS-MOODY,2028-11-01,898128,0,0,CONSTRUCTION,,2025,USD
BESS-AFB-ROBINS-MOODY,2028-12-01,898128,0,0,CONSTRUCTION,,2025,USD
BESS-AFB-ROBINS-MOODY,2029-01-01,898128,0,0,CONSTRUCTION,,2025,USD
BESS-AFB-ROBINS-MOODY,2029-02-01,898128,0,0,CONSTRUCTION,,2025,USD
BESS-AFB-ROBINS-MOODY,2030-03-01,280665,0,0,COMMISSIONING,,2025,USD
BESS-AFB-ROBINS-MOODY,2030-04-01,280665,0,0,COMMISSIONING,,2025,USD
BESS-PV-COLOC-200-200,2028-01-01,280672,0,0,ENGINEERING,,2025,USD
BESS-PV-COLOC-200-200,2028-02-01,280672,0,0,ENGINEERING,,2025,USD
BESS-PV-COLOC-200-200,2028-03-01,280672,0,0,ENGINEERING,,2025,USD
BESS-PV-COLOC-200-200,2028-04-01,280672,0,0,ENGINEERING,,2025,USD
BESS-PV-COLOC-200-200,2028-05-01,842015,0,0,PROCUREMENT,,2025,USD
BESS-PV-COLOC-200-200,2028-06-01,842015,0,0,PROCUREMENT,,2025,USD
BESS-PV-COLOC-200-200,2028-07-01,842015,0,0,PROCUREMENT,,2025,USD
BESS-PV-COLOC-200-200,2028-08-01,842015,0,0,PROCUREMENT,,2025,USD
BESS-PV-COLOC-200-200,2028-09-01,842015,0,0,PROCUREMENT,,2025,USD
BESS-PV-COLOC-200-200,2028-10-01,842015,0,0,PROCUREMENT,,2025,USD
BESS-PV-COLOC-200-200,2028-11-01,561343,0,0,CONSTRUCTION,,2025,USD
BESS-PV-COLOC-200-200,2028-12-01,561343,0,0,CONSTRUCTION,,2025,USD
BESS-PV-COLOC-200-200,2029-01-01,561343,0,0,CONSTRUCTION,,2025,USD
BESS-PV-COLOC-200-200,2029-02-01,561343,0,0,CONSTRUCTION,,2025,USD
BESS-PV-COLOC-200-200,2029-03-01,561343,0,0,CONSTRUCTION,,2025,USD
BESS-PV-COLOC-200-200,2029-04-01,561343,0,0,CONSTRUCTION,,2025,USD
BESS-PV-COLOC-200-200,2029-05-01,561343,0,0,CONSTRUCTION,,2025,USD
BESS-PV-COLOC-200-200,2029-06-01,561343,0,0,CONSTRUCTION,,2025,USD
BESS-PV-COLOC-200-200,2031-01-01,93557,0,0,COMMISSIONING,,2025,USD
BESS-PV-COLOC-200-200,2031-02-01,93557,0,0,COMMISSIONING,,2025,USD
BESS-PV-COLOC-200-200,2031-03-01,93557,0,0,COMMISSIONING,,2025,USD
BESS-PV-COLOC-200-200,2031-04-01,93557,0,0,COMMISSIONING,,2025,USD
BESS-PV-COLOC-200-200,2031-05-01,93557,0,0,COMMISSIONING,,2025,USD
BESS-PV-COLOC-200-200,2031-06-01,93557,0,0,COMMISSIONING,,2025,USD
PPA-MPC-2023U,2025-11-01,4767,0,0,ENGINEERING,,2025,USD
PPA-MPC-2023U,2025-12-01,4767,0,0,ENGINEERING,,2025,USD
PPA-MPC-2023U,2026-01-01,4767,0,0,ENGINEERING,,2025,USD
PPA-MPC-2023U,2026-02-01,4767,0,0,ENGINEERING,,2025,USD
PPA-MPC-2023U,2026-03-01,4767,0,0,ENGINEERING,,2025,USD
PPA-MPC-2023U,2026-04-01,4767,0,0,ENGINEERING,,2025,USD
PPA-MPC-2023U,2025-11-01,21450,0,0,PROCUREMENT,,2025,USD
PPA-MPC-2023U,2025-12-01,21450,0,0,PROCUREMENT,,2025,USD
PPA-MPC-2023U,2026-01-01,21450,0,0,PROCUREMENT,,2025,USD
